Method name: Method 1,,,,,,,,,,,,,,,,,,,,,,,apo,,,,phos,,,,S385E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Application: SparkControl,,,,V2.3,,,,,,,,,,,,,,,,,,,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device: Spark,,,,Serial number: 1811000353,,,,,,,,,,,,,,,,,,,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware:,,,,LUM:V5.2.3|ABS:V4.3.2|ABS_MEX:V5.0.7|CELL:V4.1.4|MTP:V13.1.5|FLUOR:V5.1.3|FLUOR_FP:V5.0.2|FLUOR_BOTTOM:V5.0.2|FLUOR_MEM:V5.0.7|FLUOR_MEX:V5.0.7|GCM:V3.0.2|INJ:V3.1.1,,,,,,,,,,,,,,,,,,,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,26.4,0.1801,2544991,0.1715,2551811,,,0.1293,2558647,,,,,,,,,0.1583,2545288,0.1693,2551515,0.1534,2552119,0.122,2558351,,,,,,,,,0.2384,2545584,0.2382,2551219,0.2301,2552416,0.1231,2558055,,,,,,,,,0.213,2545880,0.2123,2550923,0.207,2552712,0.1253,2557759,,,,,,,,,0.1569,2546176,0.1549,2550627,0.1484,2553008,0.1204,2557463,,,,,,,,,0.1702,2546472,0.1691,2550331,0.1605,2553304,0.1152,2557167,,,,,,,,,0.2028,2546768,0.2128,2550035,0.1978,2553600,0.1247,2556868,,,,,,,,,0.1715,2547064,0.174,2549739,0.1812,2553896,0.1066,2556572,,,,,,,,,0.1348,2547360,0.1276,2549443,0.1203,2554192,0.1186,2556276,,,,,,,,,0.1489,2547656,0.1456,2549147,0.1381,2554488,0.1141,2555980,,,,,,,,,0.1604,2547952,0.1584,2548851,0.1589,2554785,0.1143,2555684,,,,,,,,,0.1951,2548248,0.1724,2548555,0.1677,2555081,0.1103,2555387,,,,,,,,
120,26.3,0.1799,2566554,0.1714,2573374,,,0.1292,2580210,,,,,,,,,0.1581,2566850,0.1687,2573078,0.1532,2573681,0.1218,2579914,,,,,,,,,0.2366,2567146,0.2322,2572782,0.2301,2573978,0.1231,2579618,,,,,,,,,0.2147,2567442,0.213,2572486,0.2105,2574274,0.1252,2579322,,,,,,,,,0.1565,2567738,0.1549,2572190,0.1482,2574570,0.1204,2579026,,,,,,,,,0.17,2568034,0.1692,2571894,0.1602,2574866,0.1152,2578730,,,,,,,,,0.1962,2568330,0.2142,2571598,0.1972,2575167,0.1247,2578434,,,,,,,,,0.1714,2568626,0.1729,2571302,0.1775,2575463,0.1063,2578138,,,,,,,,,0.1347,2568922,0.1275,2571006,0.1203,2575759,0.1185,2577842,,,,,,,,,0.1488,2569218,0.1472,2570710,0.1382,2576055,0.114,2577546,,,,,,,,,0.1596,2569514,0.1581,2570414,0.1582,2576351,0.1142,2577250,,,,,,,,,0.1934,2569810,0.1711,2570118,0.1723,2576647,0.1102,2576953,,,,,,,,
121,26.2,0.1797,2588116,0.1716,2594935,,,0.1293,2601765,,,,,,,,,0.158,2588412,0.1686,2594639,0.1531,2595241,0.1218,2601469,,,,,,,,,0.2329,2588708,0.2337,2594343,0.2301,2595538,0.1229,2601173,,,,,,,,,0.2152,2589004,0.2124,2594047,0.2063,2595834,0.1252,2600876,,,,,,,,,0.1565,2589300,0.1546,2593751,0.1482,2596130,0.1204,2600580,,,,,,,,,0.1694,2589596,0.169,2593455,0.1602,2596426,0.1152,2600284,,,,,,,,,0.2056,2589892,0.2116,2593159,0.1974,2596722,0.1247,2599988,,,,,,,,,0.1687,2590188,0.173,2592862,0.1797,2597018,0.1064,2599692,,,,,,,,,0.1353,2590484,0.1273,2592566,0.1202,2597314,0.1185,2599396,,,,,,,,,0.1489,2590780,0.1454,2592270,0.138,2597610,0.1139,2599100,,,,,,,,,0.1596,2591076,0.1582,2591974,0.159,2597906,0.1142,2598804,,,,,,,,,0.193,2591372,0.1737,2591678,0.1733,2598202,0.1103,2598508,,,,,,,,
122,26.1,0.1801,2609678,0.1714,2616498,,,0.1294,2623330,,,,,,,,,0.1579,2609975,0.1689,2616202,0.1529,2616807,0.1222,2623034,,,,,,,,,0.2321,2610271,0.2339,2615906,0.2295,2617103,0.1231,2622738,,,,,,,,,0.2201,2610567,0.2141,2615610,0.2064,2617399,0.1253,2622442,,,,,,,,,0.1563,2610863,0.1546,2615314,0.1477,2617695,0.1204,2622146,,,,,,,,,0.1696,2611159,0.169,2615018,0.16,2617991,0.1153,2621849,,,,,,,,,0.2039,2611455,0.2141,2614722,0.1945,2618287,0.1248,2621553,,,,,,,,,0.1661,2611751,0.1728,2614426,0.183,2618583,0.1064,2621257,,,,,,,,,0.1347,2612047,0.1274,2614130,0.1202,2618879,0.1183,2620961,,,,,,,,,0.1487,2612343,0.1453,2613834,0.1379,2619175,0.114,2620665,,,,,,,,,0.1594,2612640,0.1576,2613538,0.1585,2619471,0.1144,2620369,,,,,,,,,0.1904,2612936,0.1715,2613241,0.1707,2619767,0.1183,2620073,,,,,,,,
123,26.3,0.1794,2631240,0.1714,2638061,,,0.1295,2644907,,,,,,,,,0.1577,2631538,0.1684,2637765,0.1528,2638369,0.1218,2644610,,,,,,,,,0.2339,2631834,0.2296,2637469,0.2294,2638666,0.1228,2644313,,,,,,,,,0.2138,2632130,0.213,2637173,0.2068,2638962,0.1253,2644016,,,,,,,,,0.1563,2632427,0.1544,2636877,0.1478,2639258,0.1202,2643719,,,,,,,,,0.1718,2632723,0.1683,2636581,0.1598,2639554,0.1152,2643422,,,,,,,,,0.2037,2633019,0.2143,2636285,0.1904,2639850,0.1248,2643125,,,,,,,,,0.1705,2633315,0.1722,2635989,0.1795,2640146,0.1063,2642828,,,,,,,,,0.1349,2633611,0.1276,2635693,0.1201,2640443,0.1182,2642531,,,,,,,,,0.1486,2633907,0.1456,2635397,0.1379,2640739,0.1139,2642234,,,,,,,,,0.1585,2634203,0.1562,2635101,0.1582,2641037,0.1143,2641937,,,,,,,,,0.1936,2634499,0.1733,2634804,0.1708,2641334,0.1103,2641640,,,,,,,,
124,26.3,0.1796,2652803,0.1713,2659637,,,0.1294,2666477,,,,,,,,,0.1579,2653100,0.1685,2659340,0.1529,2659945,0.1218,2666181,,,,,,,,,0.2309,2653397,0.2286,2659044,0.2248,2660241,0.1232,2665885,,,,,,,,,0.2158,2653694,0.2178,2658748,0.2102,2660538,0.1254,2665589,,,,,,,,,0.1562,2653991,0.1544,2658451,0.1475,2660835,0.1203,2665292,,,,,,,,,0.1691,2654288,0.1685,2658155,0.1597,2661132,0.1153,2664996,,,,,,,,,0.1971,2654585,0.2181,2657859,0.1959,2661429,0.1248,2664700,,,,,,,,,0.1677,2654881,0.1721,2657563,0.1848,2661725,0.1067,2664404,,,,,,,,,0.1346,2655177,0.1274,2657266,0.1203,2662021,0.1183,2664108,,,,,,,,,0.1486,2655474,0.1452,2656969,0.138,2662318,0.1139,2663812,,,,,,,,,0.1588,2655771,0.1577,2656672,0.1585,2662614,0.1143,2663516,,,,,,,,,0.194,2656068,0.1753,2656375,0.1705,2662911,0.1104,2663218,,,,,,,,
125,26.3,0.1793,2674401,0.1712,2681227,,,0.1294,2688064,,,,,,,,,0.1577,2674698,0.1683,2680931,0.1526,2681535,0.1219,2687768,,,,,,,,,0.2329,2674994,0.232,2680635,0.2277,2681831,0.1231,2687472,,,,,,,,,0.2162,2675290,0.2125,2680339,0.2058,2682129,0.1254,2687176,,,,,,,,,0.1564,2675587,0.1544,2680042,0.1475,2682426,0.1203,2686878,,,,,,,,,0.1692,2675883,0.1682,2679746,0.1597,2682722,0.1153,2686582,,,,,,,,,0.1992,2676179,0.2145,2679449,0.1924,2683018,0.1249,2686286,,,,,,,,,0.1692,2676475,0.1747,2679153,0.1788,2683314,0.1064,2685990,,,,,,,,,0.1348,2676771,0.1277,2678857,0.1204,2683610,0.1183,2685694,,,,,,,,,0.1484,2677067,0.1466,2678561,0.1379,2683906,0.114,2685398,,,,,,,,,0.1593,2677363,0.1579,2678265,0.158,2684202,0.1144,2685102,,,,,,,,,0.1915,2677660,0.1747,2677968,0.1695,2684498,0.1103,2684806,,,,,,,,
126,26.3,0.1795,2695962,0.1709,2702784,,,0.1308,2709617,,,,,,,,,0.1573,2696258,0.168,2702488,0.1529,2703092,0.1219,2709321,,,,,,,,,0.231,2696554,0.234,2702192,0.2264,2703388,0.123,2709025,,,,,,,,,0.2156,2696850,0.2148,2701896,0.2069,2703684,0.1253,2708729,,,,,,,,,0.1562,2697147,0.154,2701600,0.1473,2703980,0.1202,2708433,,,,,,,,,0.1691,2697443,0.1683,2701304,0.1598,2704276,0.1153,2708136,,,,,,,,,0.2014,2697739,0.2116,2701008,0.1966,2704572,0.1248,2707840,,,,,,,,,0.1717,2698035,0.1752,2700712,0.1801,2704868,0.1065,2707544,,,,,,,,,0.1348,2698331,0.1275,2700416,0.1202,2705164,0.1181,2707248,,,,,,,,,0.1485,2698627,0.1449,2700120,0.1377,2705460,0.1139,2706952,,,,,,,,,0.1592,2698924,0.1572,2699824,0.1579,2705756,0.1142,2706656,,,,,,,,,0.191,2699220,0.1726,2699528,0.1705,2706052,0.1102,2706359,,,,,,,,
127,26.3,0.1792,2717519,0.1711,2724337,,,0.1294,2731190,,,,,,,,,0.1573,2717816,0.1679,2724041,0.1523,2724646,0.1218,2730893,,,,,,,,,0.229,2718112,0.2306,2723746,0.2287,2724942,0.123,2730596,,,,,,,,,0.2135,2718408,0.2133,2723450,0.2041,2725239,0.1252,2730299,,,,,,,,,0.1559,2718704,0.1539,2723154,0.1476,2725536,0.1202,2730002,,,,,,,,,0.1686,2719000,0.1681,2722858,0.1592,2725833,0.1152,2729705,,,,,,,,,0.1969,2719296,0.2112,2722562,0.1957,2726130,0.1248,2729408,,,,,,,,,0.169,2719592,0.1727,2722266,0.1877,2726427,0.1064,2729111,,,,,,,,,0.1347,2719888,0.1272,2721970,0.1201,2726724,0.1181,2728814,,,,,,,,,0.1484,2720183,0.1451,2721673,0.1377,2727021,0.1139,2728517,,,,,,,,,0.1579,2720479,0.1573,2721377,0.1573,2727318,0.1142,2728220,,,,,,,,,0.1916,2720775,0.1719,2721082,0.1694,2727615,0.1102,2727924,,,,,,,,
128,26.4,0.1792,2739100,0.1704,2745923,,,0.1295,2752757,,,,,,,,,0.1575,2739398,0.1679,2745627,0.1527,2746231,0.1218,2752461,,,,,,,,,0.2289,2739694,0.223,2745331,0.2274,2746527,0.1229,2752165,,,,,,,,,0.2141,2739990,0.2163,2745035,0.2052,2746823,0.1254,2751869,,,,,,,,,0.1558,2740286,0.1539,2744739,0.1472,2747120,0.1201,2751573,,,,,,,,,0.1691,2740582,0.1676,2744443,0.159,2747416,0.1154,2751277,,,,,,,,,0.2037,2740878,0.2108,2744147,0.191,2747712,0.1247,2750981,,,,,,,,,0.1684,2741174,0.1739,2743851,0.1773,2748008,0.1065,2750685,,,,,,,,,0.135,2741470,0.1277,2743555,0.1202,2748304,0.1179,2750389,,,,,,,,,0.1483,2741766,0.1448,2743259,0.1377,2748600,0.1139,2750092,,,,,,,,,0.1578,2742062,0.1569,2742963,0.1577,2748896,0.1144,2749795,,,,,,,,,0.1952,2742358,0.1744,2742665,0.1701,2749192,0.1103,2749499,,,,,,,,
129,26.4,0.179,2760657,0.1712,2767485,,,0.1302,2774337,,,,,,,,,0.1569,2760955,0.168,2767189,0.1521,2767793,0.1217,2774041,,,,,,,,,0.2333,2761251,0.2304,2766890,0.2283,2768091,0.1229,2773744,,,,,,,,,0.2192,2761547,0.2123,2766594,0.2024,2768388,0.1255,2773447,,,,,,,,,0.1559,2761843,0.1535,2766298,0.1473,2768685,0.1202,2773150,,,,,,,,,0.1685,2762139,0.1678,2766001,0.1591,2768982,0.1153,2772853,,,,,,,,,0.1966,2762435,0.2142,2765705,0.1915,2769279,0.1247,2772556,,,,,,,,,0.1673,2762731,0.1725,2765408,0.1802,2769576,0.1065,2772259,,,,,,,,,0.135,2763027,0.1275,2765112,0.1201,2769873,0.118,2771962,,,,,,,,,0.1482,2763323,0.1448,2764815,0.1376,2770170,0.1141,2771665,,,,,,,,,0.1584,2763619,0.1568,2764519,0.157,2770467,0.1143,2771369,,,,,,,,,0.1931,2763915,0.1737,2764222,0.172,2770764,0.1103,2771071,,,,,,,,
130,26.4,0.1793,2782239,0.1704,2789065,,,0.1293,2795897,,,,,,,,,0.1571,2782537,0.1678,2788769,0.1524,2789372,0.1223,2795601,,,,,,,,,0.2276,2782834,0.2244,2788473,0.2278,2789668,0.1243,2795305,,,,,,,,,0.2152,2783130,0.2124,2788177,0.2076,2789964,0.1253,2795009,,,,,,,,,0.1554,2783427,0.1538,2787881,0.1471,2790260,0.1201,2794712,,,,,,,,,0.168,2783723,0.1674,2787585,0.1586,2790556,0.1152,2794416,,,,,,,,,0.202,2784020,0.2121,2787289,0.1914,2790852,0.1248,2794120,,,,,,,,,0.1669,2784316,0.1743,2786993,0.1825,2791148,0.1064,2793824,,,,,,,,,0.1349,2784612,0.1276,2786697,0.1201,2791444,0.1179,2793528,,,,,,,,,0.148,2784908,0.1444,2786401,0.1375,2791740,0.1139,2793232,,,,,,,,,0.1585,2785204,0.1566,2786105,0.1575,2792036,0.1143,2792936,,,,,,,,,0.1908,2785501,0.176,2785807,0.17,2792332,0.1104,2792638,,,,,,,,
131,26.4,0.179,2803804,0.1708,2810626,,,0.1294,2817460,,,,,,,,,0.1567,2804100,0.1674,2810330,0.1521,2810935,0.1218,2817164,,,,,,,,,0.2309,2804397,0.2256,2810034,0.2273,2811231,0.123,2816868,,,,,,,,,0.2155,2804693,0.2158,2809738,0.2079,2811527,0.1253,2816572,,,,,,,,,0.1555,2804989,0.1536,2809442,0.1469,2811823,0.12,2816276,,,,,,,,,0.1681,2805285,0.1671,2809146,0.1584,2812119,0.1153,2815980,,,,,,,,,0.1985,2805581,0.2124,2808850,0.1918,2812415,0.1247,2815684,,,,,,,,,0.1681,2805877,0.1734,2808554,0.1818,2812711,0.1064,2815388,,,,,,,,,0.1346,2806173,0.1272,2808258,0.1202,2813007,0.118,2815092,,,,,,,,,0.148,2806469,0.1457,2807962,0.1375,2813303,0.1147,2814796,,,,,,,,,0.1576,2806765,0.1563,2807666,0.1562,2813599,0.1143,2814500,,,,,,,,,0.1912,2807061,0.1731,2807368,0.1686,2813895,0.1104,2814202,,,,,,,,
132,26.5,0.1788,2825367,0.1705,2832186,,,0.1298,2839016,,,,,,,,,0.1568,2825665,0.1678,2831890,0.1519,2832492,0.1218,2838720,,,,,,,,,0.2297,2825961,0.2321,2831594,0.2255,2832788,0.123,2838424,,,,,,,,,0.2153,2826257,0.215,2831298,0.2078,2833084,0.1253,2838128,,,,,,,,,0.1555,2826553,0.1536,2831002,0.1468,2833381,0.1202,2837832,,,,,,,,,0.1677,2826849,0.1673,2830706,0.1583,2833677,0.1153,2837536,,,,,,,,,0.2,2827145,0.2087,2830410,0.1941,2833973,0.1249,2837240,,,,,,,,,0.1655,2827441,0.1737,2830114,0.1798,2834269,0.1064,2836944,,,,,,,,,0.1345,2827737,0.1273,2829818,0.1206,2834565,0.1179,2836648,,,,,,,,,0.1482,2828033,0.1443,2829522,0.1376,2834861,0.114,2836352,,,,,,,,,0.1576,2828329,0.1566,2829226,0.1574,2835157,0.1144,2836056,,,,,,,,,0.1917,2828625,0.171,2828930,0.1695,2835453,0.1104,2835759,,,,,,,,
133,26.5,0.1786,2846925,0.1705,2853747,,,0.1295,2860578,,,,,,,,,0.1565,2847222,0.1672,2853451,0.1518,2854055,0.1218,2860282,,,,,,,,,0.2297,2847518,0.2292,2853155,0.2288,2854351,0.123,2859986,,,,,,,,,0.2185,2847814,0.2135,2852859,0.2064,2854647,0.1253,2859690,,,,,,,,,0.1555,2848110,0.1536,2852562,0.1466,2854943,0.1201,2859394,,,,,,,,,0.1677,2848406,0.1673,2852266,0.1582,2855239,0.1152,2859098,,,,,,,,,0.1971,2848702,0.2093,2851970,0.1977,2855535,0.1247,2858802,,,,,,,,,0.1723,2848998,0.176,2851674,0.1778,2855831,0.1064,2858506,,,,,,,,,0.1349,2849294,0.1273,2851378,0.12,2856127,0.1177,2858210,,,,,,,,,0.1479,2849590,0.1442,2851082,0.1372,2856423,0.1139,2857914,,,,,,,,,0.1586,2849886,0.1551,2850786,0.1574,2856719,0.1142,2857618,,,,,,,,,0.194,2850183,0.171,2850490,0.1683,2857015,0.1104,2857322,,,,,,,,
134,26.4,0.1789,2868482,0.1706,2875303,,,0.1294,2882134,,,,,,,,,0.1565,2868779,0.1667,2875007,0.1517,2875609,0.1219,2881838,,,,,,,,,0.2294,2869075,0.2295,2874711,0.2276,2875905,0.1229,2881542,,,,,,,,,0.2117,2869371,0.216,2874415,0.2053,2876201,0.1253,2881245,,,,,,,,,0.155,2869667,0.1534,2874119,0.1469,2876497,0.12,2880949,,,,,,,,,0.1677,2869963,0.1672,2873823,0.1581,2876793,0.1152,2880653,,,,,,,,,0.2004,2870259,0.2117,2873527,0.1932,2877089,0.1247,2880357,,,,,,,,,0.1702,2870555,0.1733,2873231,0.178,2877385,0.1063,2880061,,,,,,,,,0.1347,2870851,0.1272,2872935,0.1202,2877681,0.1176,2879765,,,,,,,,,0.1479,2871147,0.1447,2872639,0.1373,2877977,0.114,2879469,,,,,,,,,0.1575,2871443,0.1552,2872343,0.1563,2878273,0.1143,2879173,,,,,,,,,0.1918,2871740,0.1728,2872047,0.1683,2878569,0.1103,2878876,,,,,,,,
135,26.2,0.1788,2890043,0.1705,2896885,,,0.1294,2903733,,,,,,,,,0.1566,2890340,0.1674,2896588,0.1519,2897192,0.122,2903436,,,,,,,,,0.231,2890637,0.2298,2896291,0.2309,2897489,0.1231,2903139,,,,,,,,,0.2149,2890934,0.2143,2895994,0.2067,2897786,0.1252,2902842,,,,,,,,,0.1549,2891232,0.1531,2895697,0.1468,2898083,0.1201,2902545,,,,,,,,,0.1677,2891529,0.1667,2895400,0.1579,2898379,0.1153,2902249,,,,,,,,,0.1989,2891826,0.2121,2895103,0.2024,2898676,0.1249,2901952,,,,,,,,,0.1688,2892123,0.1756,2894806,0.1772,2898973,0.1065,2901655,,,,,,,,,0.1346,2892420,0.1272,2894509,0.1201,2899270,0.1177,2901358,,,,,,,,,0.1477,2892717,0.1462,2894212,0.1373,2899567,0.114,2901062,,,,,,,,,0.1584,2893014,0.1559,2893915,0.1558,2899864,0.1144,2900766,,,,,,,,,0.195,2893311,0.171,2893618,0.1686,2900161,0.1103,2900469,,,,,,,,
136,26.3,0.178,2911632,0.1702,2918459,,,0.1293,2925294,,,,,,,,,0.1559,2911929,0.167,2918163,0.1516,2918767,0.1217,2924998,,,,,,,,,0.2265,2912226,0.2325,2917867,0.2287,2919063,0.123,2924702,,,,,,,,,0.2143,2912522,0.2112,2917571,0.2097,2919359,0.1253,2924406,,,,,,,,,0.1549,2912819,0.1531,2917274,0.1466,2919656,0.12,2924109,,,,,,,,,0.167,2913115,0.1664,2916977,0.1579,2919953,0.1152,2923813,,,,,,,,,0.2017,2913411,0.2109,2916681,0.1944,2920249,0.1249,2923517,,,,,,,,,0.1662,2913707,0.1757,2916385,0.18,2920545,0.1063,2923221,,,,,,,,,0.1348,2914003,0.1271,2916089,0.12,2920841,0.1177,2922925,,,,,,,,,0.1475,2914299,0.1444,2915793,0.1369,2921137,0.1139,2922629,,,,,,,,,0.1569,2914595,0.1552,2915497,0.1558,2921433,0.1143,2922333,,,,,,,,,0.1914,2914892,0.1735,2915199,0.1659,2921730,0.1104,2922036,,,,,,,,
137,26.4,0.1786,2933213,0.1702,2940035,,,0.1304,2946866,,,,,,,,,0.1559,2933510,0.1668,2939739,0.1513,2940343,0.1221,2946570,,,,,,,,,0.2327,2933806,0.2293,2939443,0.2266,2940639,0.1231,2946274,,,,,,,,,0.2167,2934102,0.2136,2939147,0.207,2940935,0.1254,2945978,,,,,,,,,0.155,2934398,0.153,2938850,0.1463,2941231,0.1201,2945682,,,,,,,,,0.1671,2934694,0.1663,2938554,0.1578,2941527,0.1155,2945386,,,,,,,,,0.198,2934990,0.2143,2938258,0.1929,2941823,0.1248,2945090,,,,,,,,,0.1679,2935286,0.1739,2937962,0.1779,2942119,0.1064,2944794,,,,,,,,,0.1346,2935582,0.1275,2937666,0.1198,2942415,0.1177,2944498,,,,,,,,,0.1478,2935878,0.1442,2937370,0.1371,2942711,0.114,2944202,,,,,,,,,0.1565,2936174,0.1555,2937074,0.1561,2943007,0.1143,2943906,,,,,,,,,0.1919,2936470,0.1753,2936778,0.1647,2943303,0.1153,2943609,,,,,,,,
138,26.4,0.1783,2954769,0.1701,2961589,,,0.1301,2968421,,,,,,,,,0.156,2955065,0.1664,2961293,0.1513,2961897,0.1218,2968125,,,,,,,,,0.2314,2955361,0.2263,2960997,0.2274,2962193,0.123,2967828,,,,,,,,,0.2132,2955657,0.2135,2960701,0.2077,2962489,0.1254,2967532,,,,,,,,,0.1549,2955953,0.1532,2960405,0.1463,2962785,0.12,2967236,,,,,,,,,0.167,2956249,0.1663,2960109,0.1576,2963081,0.1154,2966940,,,,,,,,,0.2022,2956545,0.2086,2959813,0.1944,2963377,0.1249,2966644,,,,,,,,,0.1673,2956841,0.172,2959517,0.1792,2963673,0.1064,2966348,,,,,,,,,0.1346,2957137,0.127,2959221,0.1201,2963969,0.1175,2966052,,,,,,,,,0.1475,2957433,0.144,2958925,0.1371,2964265,0.114,2965756,,,,,,,,,0.158,2957729,0.1557,2958629,0.156,2964561,0.1142,2965460,,,,,,,,,0.192,2958025,0.1719,2958333,0.1653,2964857,0.1108,2965163,,,,,,,,
139,26.3,0.1782,2976337,0.1699,2983136,,,0.1294,2989946,,,,,,,,,0.1561,2976634,0.1662,2982841,0.1515,2983442,0.1219,2989651,,,,,,,,,0.2295,2976929,0.23,2982546,0.2248,2983737,0.1231,2989356,,,,,,,,,0.2143,2977224,0.2158,2982251,0.205,2984032,0.1254,2989061,,,,,,,,,0.1549,2977519,0.1527,2981956,0.1464,2984327,0.12,2988766,,,,,,,,,0.1666,2977815,0.166,2981661,0.1572,2984622,0.1153,2988471,,,,,,,,,0.1949,2978110,0.2112,2981366,0.1925,2984917,0.1249,2988176,,,,,,,,,0.1679,2978405,0.1738,2981071,0.1831,2985214,0.1064,2987881,,,,,,,,,0.1347,2978700,0.1275,2980776,0.1199,2985509,0.1173,2987586,,,,,,,,,0.1474,2978995,0.1442,2980481,0.137,2985804,0.1139,2987291,,,,,,,,,0.157,2979290,0.1552,2980186,0.1549,2986099,0.1143,2986995,,,,,,,,,0.1922,2979585,0.1735,2979891,0.1678,2986394,0.1164,2986700,,,,,,,,
140,26.3,0.1782,2997833,0.17,3004633,,,0.1294,3011450,,,,,,,,,0.1557,2998130,0.1665,3004338,0.1511,3004940,0.1217,3011154,,,,,,,,,0.2288,2998425,0.2264,3004043,0.222,3005236,0.1231,3010859,,,,,,,,,0.2131,2998720,0.2121,3003747,0.2049,3005531,0.1254,3010563,,,,,,,,,0.1545,2999015,0.1528,3003452,0.1463,3005826,0.12,3010267,,,,,,,,,0.1666,2999310,0.166,3003157,0.1574,3006121,0.1153,3009972,,,,,,,,,0.1923,2999605,0.2091,3002862,0.1941,3006417,0.1248,3009677,,,,,,,,,0.1702,2999900,0.176,3002567,0.1767,3006712,0.1064,3009381,,,,,,,,,0.1347,3000195,0.127,3002272,0.1201,3007007,0.1174,3009085,,,,,,,,,0.1475,3000490,0.1443,3001977,0.1369,3007302,0.1139,3008789,,,,,,,,,0.1569,3000785,0.1545,3001682,0.1555,3007597,0.1145,3008494,,,,,,,,,0.1915,3001080,0.1735,3001386,0.1695,3007893,0.1103,3008198,,,,,,,,
141,26.5,0.178,3019369,0.1695,3026181,,,0.1297,3033008,,,,,,,,,0.1558,3019666,0.1666,3025885,0.1512,3026489,0.1219,3032712,,,,,,,,,0.2287,3019962,0.2238,3025590,0.2263,3026784,0.1231,3032416,,,,,,,,,0.2168,3020258,0.2149,3025294,0.2066,3027079,0.1255,3032120,,,,,,,,,0.1545,3020554,0.1526,3024999,0.1461,3027374,0.1201,3031824,,,,,,,,,0.1663,3020850,0.1656,3024704,0.1571,3027670,0.1154,3031528,,,,,,,,,0.1986,3021146,0.2068,3024408,0.1911,3027965,0.1249,3031232,,,,,,,,,0.1671,3021442,0.1735,3024112,0.1809,3028261,0.1064,3030936,,,,,,,,,0.1348,3021737,0.1271,3023817,0.1198,3028557,0.1173,3030640,,,,,,,,,0.1474,3022033,0.1454,3023521,0.1369,3028853,0.1141,3030344,,,,,,,,,0.1565,3022329,0.1549,3023225,0.1556,3029149,0.1142,3030048,,,,,,,,,0.1933,3022625,0.1749,3022930,0.1674,3029445,0.1102,3029752,,,,,,,,
142,26.3,0.178,3040923,0.1698,3047747,,,0.1295,3054581,,,,,,,,,0.1555,3041219,0.1661,3047451,0.1509,3048055,0.1219,3054284,,,,,,,,,0.2269,3041515,0.2303,3047155,0.222,3048353,0.123,3053988,,,,,,,,,0.2127,3041811,0.2076,3046859,0.2047,3048649,0.1254,3053692,,,,,,,,,0.1541,3042107,0.1526,3046563,0.1458,3048945,0.12,3053396,,,,,,,,,0.1659,3042403,0.166,3046267,0.1572,3049241,0.1152,3053100,,,,,,,,,0.1929,3042699,0.2064,3045971,0.1908,3049537,0.1249,3052804,,,,,,,,,0.1673,3042996,0.1725,3045675,0.1781,3049833,0.1066,3052508,,,,,,,,,0.1346,3043293,0.127,3045379,0.1199,3050129,0.1176,3052212,,,,,,,,,0.1471,3043589,0.1436,3045083,0.1367,3050425,0.1139,3051916,,,,,,,,,0.1581,3043885,0.1548,3044787,0.1554,3050721,0.1143,3051620,,,,,,,,,0.1924,3044181,0.1736,3044488,0.1689,3051017,0.1103,3051324,,,,,,,,
